物品ID	物品名称	物品类型	稀有度	物品介绍
2326	艾露猫不倒翁【赤】	房间装饰	3	模仿艾露猫造型，长有猫耳的不倒翁。
2327	艾露猫不倒翁【金】	房间装饰	3	模仿艾露猫造型，长有猫耳的不倒翁。金色的光芒十分耀眼。
2328	艾露猫招财猫	房间装饰	3	模仿艾露猫造型，圆滚滚的可爱招财猫。
2329	梅拉露招财猫	房间装饰	3	模仿梅拉露造型，圆滚滚的可爱招财猫。
2330	葫芦	房间装饰	3	据称可带来好运的葫芦摆饰。
2331	迷你坐垫	房间装饰	3	3层迷你坐垫
2332	画作【焚香的女人】	房间装饰	3	以第三期团团长为主题的画作。使用了独特的绘画技巧。
2333	扇子	房间装饰	3	纯白无花纹的简朴扇子。
2334	扇子【金】	房间装饰	3	闪耀金色光芒的扇子。
2335	扇子【樱】	房间装饰	3	绘有精致浅色樱花图样的高雅扇子。
2336	侘寂的长桌	房间装饰	3	富有风情又兼具格调的长桌。
2337	侘寂的柜子	房间装饰	3	兼具风情与存在感的柜子。
2338	侘寂的灯具	房间装饰	3	以竹笼做成，令人感到温暖的灯具。
2339	挂轴【狩】	房间装饰	3	以异国文字写着「狩」的挂轴。
2340	挂轴【兽缠族】	房间装饰	3	画有兽缠族样貌，让人心情平和的挂轴。
2341	挂轴【绝对强者】	房间装饰	3	以异国文字写着「绝对强者」的挂轴。
2342	挂轴【水墨画】	房间装饰	3	画有新大陆风景，充满情调的挂轴。
2343	画作【新大陆】	房间装饰	3	以新大陆为主题绘制而成的画作。运用了独特的绘画技巧。
2344	侘寂的地毯（1楼）	房间装饰	3	富有情调的沉稳地毯。
2345	侘寂的地毯（2楼）	房间装饰	3	富有情调的沉稳地毯。
2346	展示刀	房间装饰	3	以优美屏风和刀架展示，供人观赏的刀。
2347	花艺作品	房间装饰	3	利用美丽屏风和花瓶呈现出风流雅致的花艺创作。
2348	The Comforts of Home	房间装饰	3	Monster Hunter World: Iceborne- Room Theme (Seliana)
2349	Preparing for the Journey - Living Quarters	房间装饰	3	Monster Hunter: World- Room Theme (Living Quarters)
2350	Dreams of Tomorrow - Private Quarters	房间装饰	3	Monster Hunter: World- Room Theme (Private Quarters)
2351	Gorgeous Days - Private Suite	房间装饰	3	Monster Hunter: World- Room Theme (Private Suite)
2352	A Brand New Day	房间装饰	3	Monster Hunter- Kokoto Village Theme
2353	The Gracious Villagers	房间装饰	3	Monster Hunter 2- Jumbo Village Theme
2354	Moga on the Sea	房间装饰	3	Monster Hunter 3- Moga Village Theme
2355	Harbor of the Sun - Val Habar	房间装饰	3	Monster Hunter 4 Ultimate- Val Habar Theme
2356	Proof of a Hero - Monster Hunter: World Version	房间装饰	3	Monster Hunter: World- Background Theme
2357	Guidance	房间装饰	3	Monster Hunter: World- Background Theme
2358	Pride of a Nameless Hunter	房间装饰	3	Monster Hunter: World- Background Theme
2359	Succession of Light	房间装饰	3	Monster Hunter World: Iceborne- Background Theme
2360	Tales Spun through Song	房间装饰	3	Monster Hunter World: Iceborne- Background Theme
2361	Saudade	房间装饰	3	浣熊市合作活动结尾乐曲
2362	Save Room	房间装饰	3	浣熊市合作活动安全室的乐曲入室时会播放一次。
2363	Black Impact	房间装饰	3	浣熊市合作活动暴君战斗乐曲
2364	A Day in the Town	房间装饰	3	Monster Hunter- Minegarde 背景曲
2365	Bustlin' Dundorma	房间装饰	3	Monster Hunter 2- Dundorma 背景曲
2366	Great Desert Outpost, Loc Lac	房间装饰	3	Monster Hunter 3- Loc Lac 背景曲
2367	The Lovely Feast	房间装饰	3	Monster Hunter 4 Ultimate- Gathering Hall 背景曲
2368	Savage of the Ancient Forest	房间装饰	3	怪物猎人 世界蛮颚龙战斗乐曲
2369	Beast with Fire Upon its Back - Zorah Magdaros	房间装饰	3	怪物猎人 世界熔山龙战斗乐曲
2370	Even Elder Dragons Tremble - Nergigante	房间装饰	3	怪物猎人 世界灭尽龙战斗乐曲
2371	The Shadow Upon the Tempest - Kushala Daora (World version)	房间装饰	3	怪物猎人 世界钢龙战斗乐曲
2372	Ruler of the Flame - Teostra (World version)	房间装饰	3	怪物猎人 世界炎王龙战斗乐曲
2373	Keeper of Hades - Vaal Hazak	房间装饰	3	怪物猎人 世界尸套龙战斗乐曲
2374	The Invading Tyrant - Bazelgeuse	房间装饰	3	怪物猎人 世界爆鳞龙战斗乐曲
2375	Guiding Lamp to the Otherworld	房间装饰	3	怪物猎人 世界冥灯龙战斗乐曲①
2376	How Life Springs Anew	房间装饰	3	怪物猎人 世界冥灯龙战斗乐曲②
2377	Demonic Glutton - Deviljho: World Version	房间装饰	3	怪物猎人 世界恐暴龙战斗乐曲
2378	The Brilliance that Rules the Everstream - Kulve Taroth: Confrontation	房间装饰	3	怪物猎人 世界绚辉龙战斗乐曲①
2379	The Brilliance that Rules the Everstream - Kulve Taroth: Transformation	房间装饰	3	怪物猎人 世界绚辉龙战斗乐曲②
2380	The Brilliance that Rules the Everstream - Kulve Taroth: Tremor	房间装饰	3	怪物猎人 世界绚辉龙战斗乐曲③
2381	Empress of the Flame - Lunastra: World Version	房间装饰	3	怪物猎人 世界炎妃龙战斗乐曲
2382	From the Rumblings Come a Song	房间装饰	3	Monster Hunter World: Iceborne天地煌啼龙战斗乐曲①
2383	A Single Bloom in an Eternity	房间装饰	3	Monster Hunter World: Iceborne天地煌啼龙战斗乐曲②
2384	The Beast Bares Its Fangs - Tigrex: World Version	房间装饰	3	Monster Hunter World: Iceborne轰龙战斗乐曲
2385	The Scorching Blade - Glavenus: World Version	房间装饰	3	Monster Hunter World: Iceborne斩龙战斗乐曲
2386	Brutish Indigo - Brachydios: World Version	房间装饰	3	Monster Hunter World: Iceborne碎龙战斗乐曲
2387	Splendiferous Silver Sovereign - Velkhana	房间装饰	3	Monster Hunter World: Iceborne冰呪龙战斗乐曲
2388	Golden Mane - Rajang: World version	房间装饰	3	Monster Hunter World: Iceborne金狮子战斗乐曲
2389	Proof of a Hero: Sebastian Schwartz Remix	房间装饰	3	Monster Hunter Series main themeremix from the albumMonster Hunter Disco Remix
2390	The Merry Band: The Sound Room Remix	房间装饰	3	Monster Hunter 2 - Dundorma themeremix from the albumMonster Hunter Disco Remix
2391	Spark of Blue - Zinogre: Sebastian Schwartz Remix	房间装饰	3	Monster Hunter Portable 3rdZinogre battle theme remix fromMonster Hunter Disco Remix
2392	Brutish Indigo - Brachydios: The Sound Room Remix	房间装饰	3	Monster Hunter 3 UltimateBrachydios battle theme remix fromMonster Hunter Disco Remix
2393	To The Ones With Life: The Sound Room Remix	房间装饰	3	Monster Hunter 3 main theme remixfrom Monster Hunter Disco Remix
2394	Barley Field Walkway	房间装饰	3	Monster Hunter 3- Loc Lac Tavern 背景曲
2395	Hunter of the Violent Sands	房间装饰	3	Monster Hunter 3- Loc Lac Tavern 背景曲
2396	Cazador Del Monstruo	房间装饰	3	Monster Hunter 3- Loc Lac Tavern 背景曲
2397	Gather Up, Everyone! ~ Sunsnug Isle	房间装饰	3	Monster Hunter 4- Sunsnug Isle 背景曲
2398	Red Glare in the Darkness - Nargacuga: World Version	房间装饰	3	Monster Hunter World: Iceborne迅龙　战斗乐曲
2399	Spark of Blue - Zinogre: World Version	房间装饰	3	Monster Hunter World: Iceborne雷狼龙　战斗乐曲
2400	The Howling Lone Wolf - Yian Garuga: World Version	房间装饰	3	Monster Hunter World: Iceborne黑狼鸟　战斗乐曲
2401	Morning Star of the Dark Tide - Namielle	房间装饰	3	Monster Hunter World: Iceborne溟波龙　战斗乐曲
2402	World's End - Arch-Tempered Nergigante	房间装饰	3	怪物猎人 世界历战王灭尽龙　战斗乐曲
2403	Brutish Indigo Rages	房间装饰	3	Monster Hunter World: Iceborne猛爆碎龙　战斗乐曲
2404	The Emperor Emerges From Under the Veil	房间装饰	3	Monster Hunter World: Iceborne冥赤龙　战斗乐曲①
2405	For the Emperor's Amusement	房间装饰	3	Monster Hunter World: Iceborne冥赤龙　战斗乐曲②
2406	Proof of a Hero (MH Swing)	房间装饰	3	Monster Hunter main theme- ArrangementMonster Hunter Swing
2407	Ruler of the Flame - Teostra (MH Swing)	房间装饰	3	炎王龙 战斗乐曲- ArrangementMonster Hunter Swing
2408	豪华的床铺	房间装饰	3	以黄金装饰，让人进入深沉睡眠的特制床铺。
2409	蛋糕塔组合	房间装饰	3	一层一层往上叠的蛋糕，让人尽情享受甜点乐趣的料理组合。
2410	梅拉露玩偶	房间装饰	3	质朴可爱的梅拉露玩偶。
2411	豪华的壶子【银】	房间装饰	3	用纯银打造的昂贵壶子。
2412	豪华的壶子【金】	房间装饰	3	用黄金打造的昂贵壶子。
2413	梅花盆栽	房间装饰	3	种有娇艳梅花的盆栽，带着些许梦幻的气息。【万福之宴　特别家具】
2414	点缀装饰的盆栽	房间装饰	3	在枝叶点缀热闹装饰的可爱盆栽。【万福之宴　特别家具】
2415	花饰【小】	房间装饰	3	以艷丽红花点缀的小巧花瓶。【盛放之宴　特别家具】
2416	花饰【大】	房间装饰	3	以艷丽红花点缀的大型花瓶。【盛放之宴　特别家具】
2417	Unavailable	物品	3	Unavailable
2418	Unavailable	物品	3	Unavailable
2419	模型【第五期团的船】	房间装饰	3	仿照第五期团的船而造的精巧模型。
2420	模型【改造船】	房间装饰	3	对抗熔山龙的改造船的模型。
2421	模型【研究基地】	房间装饰	3	熟练工匠亲手仿照研究基地而造的精巧模型。
2422	模型【营地】	房间装饰	3	熟练工匠亲手仿照营地而造的精巧模型。
2423	优雅茶具组	房间装饰	3	优雅陶器茶具组。
2424	Unavailable	物品	3	Unavailable
2425	Unavailable	物品	3	Unavailable
2426	Unavailable	物品	3	Unavailable
2427	Unavailable	物品	3	Unavailable
2428	Unavailable	物品	3	Unavailable
2429	Unavailable	物品	3	Unavailable
2430	艾露猫气球	房间装饰	3	模仿艾露猫造型的可爱垂吊式气球。【大感谢之宴　特别家具】
2431	德特尔气球·白	房间装饰	3	模仿德特尔造型的可爱垂吊式气球。【大感谢之宴　特别家具】
2432	德特尔气球·黑	房间装饰	3	模仿德特尔造型的可爱垂吊式气球。【大感谢之宴　特别家具】
2433	奇面族气球	房间装饰	3	模仿奇面族造型的可爱垂吊式气球。【大感谢之宴　特别家具】
2434	Unavailable	物品	3	Unavailable
2435	Unavailable	物品	3	Unavailable
2436	Unavailable	物品	3	Unavailable
2437	画作【艾露猫2】	房间装饰	3	画有艾露猫和噗吱猪的画作。风格温暖人心。
2438	画作【艾露猫③】	房间装饰	3	描绘穿戴着不同装备的艾露猫。
2439	Unavailable	物品	3	Unavailable
2440	画作【狩猎的空闲时光】	房间装饰	3	描绘猎人正在准备狩猎的情景。随着吸引人的味道前来的是···？
2441	画作【古代树植物】	房间装饰	3	以古代树上盛开的花为主题的图画作品。
2442	画作【水壶与水果】	房间装饰	3	描绘宁静日常情景的写实风格画作。
2443	豪华的柜子	房间装饰	3	用黄金高雅点缀的豪华柜子。
2444	怀旧的灯具【黄】	房间装饰	3	木制的怀旧灯具。散发温暖的黄光照耀着室内。
2445	怀旧的灯具【白】	房间装饰	3	木制的怀旧灯具。散发沉着的白光照耀着室内。
2446	幽暗的灯具	房间装饰	3	在室内散发幽暗灯光的灯具。
2447	高级灯具【白】 	房间装饰	3	闪耀着白色的高级灯具。
2448	可爱的灯具【蓝】	房间装饰	3	像花儿般可爱的灯具。散发温柔的蓝光照耀着室内。
2449	可爱的灯具【白】 	房间装饰	3	如花朵般的可爱灯具。
2450	质朴灯具【黄】	房间装饰	3	木制的质朴灯具。散发温暖的黄光照耀着室内。
2451	质朴灯具【白】	房间装饰	3	木制的质朴灯具。散发清净的白光照耀着室内。
2452	豪华的灯具	房间装饰	3	用黄金装饰的豪华灯具。
2453	吊灯	房间装饰	3	会发出灿亮光源的灯具。
2454	Unavailable	物品	3	Unavailable
2455	万福提灯	房间装饰	3	为室内带来些许红色暖光的大型手提灯笼。【万福之宴　特别家具】
2456	天灯灯具	房间装饰	3	大量天灯飘浮在空中，呈现出梦幻气氛的天灯灯具。
2457	豪华壁挂墙架【大】	房间装饰	3	奢华地使用黄金原料打造的豪华壁挂墙架。
2458	豪华壁挂墙架【小】	房间装饰	3	奢华地使用黄金原料打造的豪华壁挂墙架。
2459	画作【永霜冻土②】	房间装饰	3	描绘永霜冻土的绘画作品。
2460	大张的地图	房间装饰	3	描绘包含永霜冻土的大张地图。
2461	Unavailable	物品	3	Unavailable
2462	Unavailable	物品	3	Unavailable
2463	团旗【第一期团】	房间装饰	3	代表第一期团的团旗。
2464	团旗【第二期团】	房间装饰	3	代表第二期团的团旗。
2465	团旗【第三期团】	房间装饰	3	代表第三期团的团旗。
2466	团旗【第四期团】	房间装饰	3	代表第四期团的团旗。
2467	团旗【第五期团】	房间装饰	3	代表第五期团的团旗。
2468	画作【生命之森】	房间装饰	3	描绘古代树森林生物群聚、气氛宁静祥和的画作。
2469	画作【星辰】	房间装饰	3	鲜明描绘「星辰」美丽风景的画作。
2470	画作【作战会议】	房间装饰	3	描绘了作战会议的情境，呈现调查团一体同心气氛的画作。
2471	画作【游戏】	房间装饰	3	描绘了艾露猫和噗吱猪玩耍情境的画作。
2472	豪华的地毯（1楼）	房间装饰	3	高雅的豪华地毯。
2473	豪华的地毯（2楼）	房间装饰	3	高雅的豪华地毯。
