武器类型ID	武器类型	武器ID	武器名称	稀有度	模型类型	主模型地址	附件模型地址
11	弓	71	疾风角弓	0	独立模型	wp/bow/bow008	
11	弓	72	角王弓疾风	192	独立模型	wp/bow/bow008	
11	弓	73	花朵弓1	232	组合模型	wp/bow/bs_bow003	wp/bow/parts/op_bow008
11	弓	74	花朵弓2	208	组合模型	wp/bow/bs_bow003	wp/bow/parts/op_bow008
11	弓	75	花朵弓3	160	组合模型	wp/bow/bs_bow003	wp/bow/parts/op_bow008
11	弓	76	曼陀罗弓1	112	组合模型	wp/bow/bs_bow004	wp/bow/parts/op_bow008
11	弓	77	曼陀罗弓2	128	组合模型	wp/bow/bs_bow004	wp/bow/parts/op_bow008
11	弓	78	曼陀罗弓3	0	组合模型	wp/bow/bs_bow004	wp/bow/parts/op_bow008
11	弓	79	火炎弓1	208	组合模型	wp/bow/bs_bow003	wp/bow/parts/op_bow011
11	弓	80	火炎弓2	160	组合模型	wp/bow/bs_bow003	wp/bow/parts/op_bow011
11	弓	81	蛮颚龙射手1	64	组合模型	wp/bow/bs_bow004	wp/bow/parts/op_bow011
11	弓	82	蛮颚龙射手2	192	组合模型	wp/bow/bs_bow004	wp/bow/parts/op_bow011
11	弓	83	蛮颚龙射手3	0	组合模型	wp/bow/bs_bow004	wp/bow/parts/op_bow011
11	弓	84	脉冲弓1	232	组合模型	wp/bow/bs_bow003	wp/bow/parts/op_bow010
11	弓	85	脉冲弓2	208	组合模型	wp/bow/bs_bow003	wp/bow/parts/op_bow010
11	弓	86	脉冲弓3	160	组合模型	wp/bow/bs_bow003	wp/bow/parts/op_bow010
11	弓	87	飞雷弓射手大蛇	64	独立模型	wp/bow/bow006	
11	弓	88	飞雷弓【羽羽矢】	0	独立模型	wp/bow/bow006	
11	弓	89	龙骨弓1	208	组合模型	wp/bow/bs_bow003	
11	弓	90	龙骨弓2	160	组合模型	wp/bow/bs_bow003	
11	弓	91	龙骨弓3	0	组合模型	wp/bow/bs_bow003	
11	弓	92	黑钢弓1	112	组合模型	wp/bow/bs_bow002	
11	弓	93	黑钢弓2	128	组合模型	wp/bow/bs_bow002	
11	弓	94	钢冰马弓	0	独立模型	wp/bow/bow001	
11	弓	95	钢龙强弓	192	独立模型	wp/bow/bow001	
11	弓	96	冥灯龙大弓	192	组合模型	wp/bow/bs_bow001	wp/bow/parts/op_bow003
11	弓	97	十字猎弓	128	独立模型	wp/bow/bow007	
11	弓	98	巨型猎弓	192	独立模型	wp/bow/bow007	
11	弓	100	暴徒凶弓	224	独立模型	wp/bow/bow009	
11	弓	101	恶棍之弓	0	独立模型	wp/bow/bow009	
11	弓	102	HARDUMMY	64	独立模型	wp/bow/bow010	
11	弓	103	HARDUMMY	0	独立模型	wp/bow/bow010	
11	弓	104	金色的弓·水	184	组合模型 (凯罗武器)	wp/bow/bs_bow005	
11	弓	105	金色的弓·雷	184	组合模型 (凯罗武器)	wp/bow/bs_bow005	
11	弓	106	金色的弓·爆破	184	组合模型 (凯罗武器)	wp/bow/bs_bow005	
11	弓	107	金色的弓·搔	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow005
11	弓	108	金色的弓·毒妖	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow008
11	弓	109	金色的弓·飞雷	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow010
11	弓	110	金色的弓·蛮颚	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow011
11	弓	111	金色的弓·女王	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow009
11	弓	112	金色的弓·风漂	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow006
11	弓	113	金色的弓·尸套	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow002
11	弓	114	金色的弓·王	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow004
11	弓	115	金色的弓·角	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow007
11	弓	116	铠罗弓·搔	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow005
11	弓	117	铠罗弓·毒妖	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow008
11	弓	118	铠罗弓·飞雷	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow010
11	弓	119	铠罗弓·蛮颚	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow011
11	弓	120	铠罗弓·女王	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow009
11	弓	121	铠罗弓·风漂	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow006
11	弓	122	铠罗弓·尸套	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow002
11	弓	123	铠罗弓·王	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow004
11	弓	124	铠罗弓·角	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow007
11	弓	125	铠罗弓·水	192	组合模型 (凯罗武器)	wp/bow/bs_bow006	
11	弓	126	铠罗弓·雷	192	组合模型 (凯罗武器)	wp/bow/bs_bow006	
11	弓	127	铠罗弓·爆破	192	组合模型 (凯罗武器)	wp/bow/bs_bow006	
11	弓	128	皇后弓	128	组合模型	wp/bow/bs_bow007	
11	弓	129	皇后弓·炎妃	192	组合模型	wp/bow/bs_bow007	
11	弓	130	皇后弓·灭尽	192	组合模型	wp/bow/bs_bow007	wp/bow/parts/op_bow001
11	弓	131	皇后弓·冥灯	192	组合模型	wp/bow/bs_bow007	wp/bow/parts/op_bow003
11	弓	132	铠罗弓·火	192	组合模型 (凯罗武器)	wp/bow/bs_bow006	
11	弓	133	皇金弓·飞雷	48	组合模型 (凯罗武器)	wp/bow/bs_bow011	wp/bow/parts/op_bow010
11	弓	134	皇金弓·风漂	48	组合模型 (凯罗武器)	wp/bow/bs_bow011	wp/bow/parts/op_bow006
11	弓	135	皇金弓·王	48	组合模型 (凯罗武器)	wp/bow/bs_bow011	wp/bow/parts/op_bow004
11	弓	136	皇金弓·尸套	48	组合模型 (凯罗武器)	wp/bow/bs_bow011	wp/bow/parts/op_bow002
11	弓	137	皇金弓·水	48	组合模型 (凯罗武器)	wp/bow/bs_bow012	
11	弓	138	皇金弓·爆破	48	组合模型 (凯罗武器)	wp/bow/bs_bow012	
11	弓	139	防卫队迎击用强弓1	44	组合模型	wp/bow/bs_bow002	
11	弓	140	防卫队迎击用强弓2	232	组合模型	wp/bow/bs_bow002	
11	弓	141	防卫队迎击用强弓3	184	组合模型	wp/bow/bs_bow002	
11	弓	142	防卫队迎击用强弓4	112	组合模型	wp/bow/bs_bow002	
11	弓	143	防卫队迎击用强弓5	16	组合模型	wp/bow/bs_bow002	
11	弓	144	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	145	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	146	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	147	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	148	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	149	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	150	龙穿弓1	128	组合模型	wp/bow/bs_bow002	
11	弓	151	龙穿弓2	192	组合模型	wp/bow/bs_bow002	
11	弓	152	龙穿弓3	192	组合模型	wp/bow/bs_bow002	
11	弓	153	王弓远雷	0	独立模型	wp/bow/bow019	
11	弓	154	王弓远雷改	192	独立模型	wp/bow/bow019	
11	弓	155	王牙弓【稚雷】	128	独立模型	wp/bow/bow019	
11	弓	156	狱弓龙岩	96	独立模型	wp/bow/bow020	
11	弓	157	狼牙弓【邪狱】	128	独立模型	wp/bow/bow020	
11	弓	158	必灭一矢【烈】	128	独立模型	wp/bow/bow013	
11	弓	159	巢穴射手1	128	组合模型	wp/bow/bs_bow008	wp/bow/parts/op_bow005
11	弓	160	巢穴射手2	192	组合模型	wp/bow/bs_bow008	wp/bow/parts/op_bow005
11	弓	161	碎龙弓	192	独立模型	wp/bow/bow015	
11	弓	162	爆弓沙皇之箭	192	独立模型	wp/bow/bow015	
11	弓	163	碎光之闪箭	64	独立模型	wp/bow/bow023	
11	弓	164	重弓巨灵勇士·改	192	独立模型	wp/bow/bow003	
11	弓	165	刚重弓巨人核心	0	独立模型	wp/bow/bow003	
11	弓	166	公主弓矢4	32	组合模型	wp/bow/bs_bow001	wp/bow/parts/op_bow009
11	弓	167	蔷薇弓	0	组合模型	wp/bow/bs_bow001	wp/bow/parts/op_bow027
11	弓	168	疯狂弓	128	组合模型	wp/bow/bs_bow001	wp/bow/parts/op_bow023
11	弓	169	冰尖暴风1	192	组合模型	wp/bow/bs_bow008	wp/bow/parts/op_bow017
11	弓	170	冰尖暴风2	0	组合模型	wp/bow/bs_bow008	wp/bow/parts/op_bow017
11	弓	171	火龙强弓4	192	组合模型	wp/bow/bs_bow002	wp/bow/parts/op_bow004
11	弓	172	苍火龙刚弓	0	组合模型	wp/bow/bs_bow002	wp/bow/parts/op_bow026
11	弓	173	银火龙烈弓	128	组合模型	wp/bow/bs_bow002	wp/bow/parts/op_bow024
11	弓	174	轰龙弓1	192	组合模型	wp/bow/bs_bow002	wp/bow/parts/op_bow018
11	弓	175	轰龙弓2	0	组合模型	wp/bow/bs_bow002	wp/bow/parts/op_bow018
11	弓	176	激流射手4	128	组合模型	wp/bow/bs_bow002	
11	弓	177	舄湖射手1	32	组合模型	wp/bow/bs_bow002	wp/bow/parts/op_bow028
11	弓	178	舄湖射手2	0	组合模型	wp/bow/bs_bow002	wp/bow/parts/op_bow028
11	弓	179	隐密长弓	192	独立模型	wp/bow/bow014	
11	弓	180	隐密长弓·改	0	独立模型	wp/bow/bow014	
11	弓	181	暗夜弓【影缝】	192	独立模型	wp/bow/bow014	
11	弓	182	冰凌银蕨·改	192	独立模型	wp/bow/bow005	
11	弓	183	霜漂银蕨	0	独立模型	wp/bow/bow012	
11	弓	184	迷雾冰川	192	独立模型	wp/bow/bow012	
11	弓	185	睿智猎弓1	128	组合模型	wp/bow/bs_bow003	
11	弓	186	睿智猎弓2	0	组合模型	wp/bow/bs_bow003	
11	弓	187	睿智猎弓3	192	组合模型	wp/bow/bs_bow003	
11	弓	188	严冰雷击	192	组合模型	wp/bow/bs_bow010	
11	弓	189	冰妖艳射	128	组合模型	wp/bow/bs_bow010	
11	弓	190	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	191	死灭矢尸弓	192	组合模型	wp/bow/bs_bow009	wp/bow/parts/op_bow002
11	弓	192	水螅·浮浪	192	独立模型	wp/bow/bow016	
11	弓	193	暴君·浮浪	128	独立模型	wp/bow/bow016	
11	弓	194	角王弓疾风·改	192	独立模型	wp/bow/bow008	
11	弓	195	刚角王弓狂风	0	独立模型	wp/bow/bow008	
11	弓	196	曼陀罗骤雨1	128	组合模型	wp/bow/bs_bow009	wp/bow/parts/op_bow008
11	弓	197	曼陀罗骤雨2	192	组合模型	wp/bow/bs_bow009	wp/bow/parts/op_bow008
11	弓	198	梦魇弓1	32	组合模型	wp/bow/bs_bow004	wp/bow/parts/op_bow014
11	弓	199	梦魇弓2	0	组合模型	wp/bow/bs_bow004	wp/bow/parts/op_bow014
11	弓	200	蛮颚龙之火矢1	32	组合模型	wp/bow/bs_bow009	wp/bow/parts/op_bow011
11	弓	201	蛮颚龙之火矢2	0	组合模型	wp/bow/bs_bow009	wp/bow/parts/op_bow011
11	弓	202	风色雷颚1	192	组合模型	wp/bow/bs_bow004	wp/bow/parts/op_bow013
11	弓	203	风色雷颚2	0	组合模型	wp/bow/bs_bow004	wp/bow/parts/op_bow013
11	弓	204	飞雷弓【羽羽矢】·改	128	独立模型	wp/bow/bow006	
11	弓	205	万雷弓【羽羽矢】	192	独立模型	wp/bow/bow006	
11	弓	206	飞毒弓朱岚	32	独立模型	wp/bow/bow011	
11	弓	207	飞毒弓朱岚·改	0	独立模型	wp/bow/bow011	
11	弓	208	飞毒弓【红时雨】	192	独立模型	wp/bow/bow011	
11	弓	209	封龙古弓1	0	组合模型	wp/bow/bs_bow009	
11	弓	210	封龙古弓2	192	组合模型	wp/bow/bs_bow009	
11	弓	211	三界双树－光明－	128	独立模型	wp/bow/bow017	
11	弓	212	钢龙射手弓	192	独立模型	wp/bow/bow001	
11	弓	213	冥灯龙大弓改	128	组合模型	wp/bow/bs_bow001	wp/bow/parts/op_bow003
11	弓	214	新·猎弓	192	独立模型	wp/bow/bow007	
11	弓	215	业弓巨人	128	独立模型	wp/bow/bow018	
11	弓	216	雷弓【兽王】	96	独立模型	wp/bow/bow021	
11	弓	217	雷公弓【大圣】	64	独立模型	wp/bow/bow022	
11	弓	218	煌黑之强弓	96	独立模型	wp/bow/bow025	
11	弓	219	煌黑弓神秘	128	独立模型	wp/bow/bow025	
11	弓	220	魂焰龙弓·炎妃	128	组合模型	wp/bow/bs_bow007	
11	弓	221	魂焰龙弓·灭尽	128	组合模型	wp/bow/bs_bow007	wp/bow/parts/op_bow001
11	弓	222	魂焰龙弓·冥灯	128	组合模型	wp/bow/bs_bow007	wp/bow/parts/op_bow003
11	弓	223	巨牛大弓1	32	组合模型	wp/bow/bs_bow009	wp/bow/parts/op_bow021
11	弓	224	巨牛大弓2	0	组合模型	wp/bow/bs_bow009	wp/bow/parts/op_bow021
11	弓	225	劫难弧弓	192	组合模型	wp/bow/bs_bow002	wp/bow/parts/op_bow025
11	弓	226	公会宫殿弧弓	128	独立模型	wp/bow/bow026	
11	弓	227	斩龙弓1	192	组合模型	wp/bow/bs_bow003	wp/bow/parts/op_bow019
11	弓	228	斩龙弓2	0	组合模型	wp/bow/bs_bow003	wp/bow/parts/op_bow019
11	弓	229	罪罚弓1	0	组合模型	wp/bow/bs_bow003	wp/bow/parts/op_bow020
11	弓	230	罪罚弓2	192	组合模型	wp/bow/bs_bow003	wp/bow/parts/op_bow020
11	弓	231	雷弓【百兽王】	128	独立模型	wp/bow/bow021	
11	弓	232	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	233	高贵邪神	64	独立模型	wp/bow/bow027	
11	弓	234	破坏歼灭之刚弓	96	独立模型	wp/bow/bow029	
11	弓	235	断灭崩坏之刚烈弓	128	独立模型	wp/bow/bow029	
11	弓	236	苍世龙弓【天翔】	128	独立模型	wp/bow/bow028	
11	弓	237	真·苍世龙弓【天翔】	128	独立模型	wp/bow/bow028	
11	弓	238	宫廷翼弓【极星】	128	独立模型	wp/bow/bow026	
11	弓	239	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	240	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	241	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	242	赤龙穿心箭·火	32	独立模型 (冥赤武器)	wp/bow/bow024	
11	弓	243	赤龙穿心箭·水	32	独立模型 (冥赤武器)	wp/bow/bow024	
11	弓	244	赤龙穿心箭·冰	32	独立模型 (冥赤武器)	wp/bow/bow024	
11	弓	245	赤龙穿心箭·雷	32	独立模型 (冥赤武器)	wp/bow/bow024	
11	弓	246	赤龙穿心箭·龙	32	独立模型 (冥赤武器)	wp/bow/bow024	
11	弓	247	赤龙穿心箭·爆破	32	独立模型 (冥赤武器)	wp/bow/bow024	
11	弓	248	赤龙穿心箭·火	32	独立模型 (冥赤武器)	wp/bow/bow030	
11	弓	249	赤龙穿心箭·水	32	独立模型 (冥赤武器)	wp/bow/bow030	
11	弓	250	赤龙穿心箭·冰	32	独立模型 (冥赤武器)	wp/bow/bow030	
11	弓	251	赤龙穿心箭·雷	32	独立模型 (冥赤武器)	wp/bow/bow030	
11	弓	252	赤龙穿心箭·龙	32	独立模型 (冥赤武器)	wp/bow/bow030	
11	弓	253	赤龙穿心箭·爆破	32	独立模型 (冥赤武器)	wp/bow/bow030	
11	弓	254	HARDUMMY	128	独立模型	wp/bow/bow010	
11	弓	255	金色的弓·水	184	组合模型 (凯罗武器)	wp/bow/bs_bow005	
11	弓	256	金色的弓·雷	184	组合模型 (凯罗武器)	wp/bow/bs_bow005	
11	弓	257	金色的弓·爆破	184	组合模型 (凯罗武器)	wp/bow/bs_bow005	
11	弓	258	金色的弓·搔	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow005
11	弓	259	金色的弓·毒妖	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow008
11	弓	260	金色的弓·飞雷	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow010
11	弓	261	金色的弓·蛮颚	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow011
11	弓	262	金色的弓·女王	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow009
11	弓	263	金色的弓·风漂	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow006
11	弓	264	金色的弓·尸套	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow002
11	弓	265	金色的弓·王	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow004
11	弓	266	金色的弓·角	112	组合模型 (凯罗武器)	wp/bow/bs_bow005	wp/bow/parts/op_bow007
11	弓	267	铠罗弓·搔	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow005
11	弓	268	铠罗弓·毒妖	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow008
11	弓	269	铠罗弓·飞雷	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow010
11	弓	270	铠罗弓·蛮颚	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow011
11	弓	271	铠罗弓·女王	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow009
11	弓	272	铠罗弓·风漂	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow006
11	弓	273	铠罗弓·尸套	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow002
11	弓	274	铠罗弓·王	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow004
11	弓	275	铠罗弓·角	224	组合模型 (凯罗武器)	wp/bow/bs_bow006	wp/bow/parts/op_bow007
11	弓	276	铠罗弓·水	192	组合模型 (凯罗武器)	wp/bow/bs_bow006	
11	弓	277	铠罗弓·雷	192	组合模型 (凯罗武器)	wp/bow/bs_bow006	
11	弓	278	铠罗弓·爆破	192	组合模型 (凯罗武器)	wp/bow/bs_bow006	
11	弓	279	铠罗弓·火	192	组合模型 (凯罗武器)	wp/bow/bs_bow006	
11	弓	280	皇金弓·飞雷	48	组合模型 (凯罗武器)	wp/bow/bs_bow011	wp/bow/parts/op_bow010
11	弓	281	皇金弓·风漂	48	组合模型 (凯罗武器)	wp/bow/bs_bow011	wp/bow/parts/op_bow006
11	弓	282	皇金弓·王	48	组合模型 (凯罗武器)	wp/bow/bs_bow011	wp/bow/parts/op_bow004
11	弓	283	皇金弓·尸套	48	组合模型 (凯罗武器)	wp/bow/bs_bow011	wp/bow/parts/op_bow002
11	弓	284	皇金弓·水	48	组合模型 (凯罗武器)	wp/bow/bs_bow012	
11	弓	285	皇金弓·爆破	48	组合模型 (凯罗武器)	wp/bow/bs_bow012	
11	弓	286	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	287	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	288	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	289	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	290	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	291	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	292	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	293	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	294	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	295	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	296	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	297	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	298	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	299	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	300	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	301	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	302	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	303	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	304	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	305	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	306	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	307	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	308	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	309	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	310	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	311	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	312	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	313	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	314	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	315	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	316	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	317	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	318	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	319	Unavailable	0	组合模型	wp/bow/bs_bow001	
11	弓	320	Unavailable	0	组合模型	wp/bow/bs_bow001	
12	重弩炮	0	Unavailable	0	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	2	Unavailable	0	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	4	Unavailable	0	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	6	Unavailable	0	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	7	Unavailable	0	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	9	Unavailable	0	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	11	Unavailable	0	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	13	Unavailable	0	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	20	铁制突击弩1	100	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	21	铁制突击弩2	200	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	22	铁制突击弩3	232	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	23	钢铁突击弩1	208	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	24	钢铁突击弩2	160	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	25	钢铁突击弩3	112	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	26	铬钢突击弩1	128	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	27	铬钢突击弩2	0	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	28	灭尽龙重弩炮	0	组合模型	wp/hbg/bs_hbg001	wp/hbg/parts/op_hbg001
12	重弩炮	29	击灭炮火	192	独立模型	wp/hbg/hbg004	
12	重弩炮	30	水流突击弩1	232	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	31	水流突击弩2	208	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	32	水流突击弩3	160	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	33	激流加农炮1	112	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	34	激流加农炮2	128	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	35	激流加农炮3	0	组合模型	wp/hbg/bs_hbg001	
12	重弩炮	36	闪耀突击弩1	208	组合模型	wp/hbg/bs_hbg001	wp/hbg/parts/op_hbg005
12	重弩炮	37	闪耀突击弩2	160	组合模型	wp/hbg/bs_hbg001	wp/hbg/parts/op_hbg005
12	重弩炮	38	长尾重装弩1	112	组合模型	wp/hbg/bs_hbg001	wp/hbg/parts/op_hbg005
12	重弩炮	39	长尾重装弩2	128	组合模型	wp/hbg/bs_hbg001	wp/hbg/parts/op_hbg005
12	重弩炮	40	长尾重装弩3	0	组合模型	wp/hbg/bs_hbg001	wp/hbg/parts/op_hbg005
12	重弩炮	41	蔷薇	160	独立模型	wp/hbg/hbg006	
12	重弩炮	42	蔷薇改	128	独立模型	wp/hbg/hbg006	
12	重弩炮	43	冰凌蔷薇	0	独立模型	wp/hbg/hbg006	
12	重弩炮	44	贼龙突击弩1	232	组合模型	wp/hbg/bs_hbg001	wp/hbg/parts/op_hbg003
12	重弩炮	45	贼龙突击弩2	208	组合模型	wp/hbg/bs_hbg001	wp/hbg/parts/op_hbg003
12	重弩炮	46	贼龙突击弩3	160	组合模型	wp/hbg/bs_hbg001	wp/hbg/parts/op_hbg003
12	重弩炮	47	贼龙加农炮1	112	组合模型	wp/hbg/bs_hbg001	wp/hbg/parts/op_hbg003
12	重弩炮	48	贼龙加农炮2	128	组合模型	wp/hbg/bs_hbg001	wp/hbg/parts/op_hbg003
12	重弩炮	49	牙龙重弩炮【暴食】	0	独立模型	wp/hbg/hbg008	
12	重弩炮	50	火炎突击弩1	208	组合模型	wp/hbg/bs_hbg001	wp/hbg/parts/op_hbg010
12	重弩炮	51	火炎突击弩2	160	组合模型	wp/hbg/bs_hbg001	wp/hbg/parts/op_hbg010
12	重弩炮	52	蛮颚龙火炮	64	独立模型	wp/hbg/hbg005	
12	重弩炮	53	蛮颚重弩黑火炮	0	独立模型	wp/hbg/hbg005	
12	重弩炮	54	骨制发射器1	100	组合模型	wp/hbg/bs_hbg002	
12	重弩炮	55	骨制发射器2	200	组合模型	wp/hbg/bs_hbg002	
12	重弩炮	56	骨制发射器3	232	组合模型	wp/hbg/bs_hbg002	
12	重弩炮	57	坚骨发射器1	208	组合模型	wp/hbg/bs_hbg002	
12	重弩炮	58	坚骨发射器2	160	组合模型	wp/hbg/bs_hbg002	
12	重弩炮	59	坚骨发射器3	112	组合模型	wp/hbg/bs_hbg002	
12	重弩炮	60	动能发射器1	128	组合模型	wp/hbg/bs_hbg002	
12	重弩炮	61	动能发射器2	0	组合模型	wp/hbg/bs_hbg002	
12	重弩炮	62	角龙发射器1	160	组合模型	wp/hbg/bs_hbg002	wp/hbg/parts/op_hbg006
12	重弩炮	63	角龙发射器2	112	组合模型	wp/hbg/bs_hbg002	wp/hbg/parts/op_hbg006
12	重弩炮	64	决斗者	128	独立模型	wp/hbg/hbg002	
12	重弩炮	65	新造重虎枪	0	独立模型	wp/hbg/hbg007	
