物品ID	物品名称	物品类型	稀有度	物品介绍
2582	雪人【大感謝】	房间装饰	3	擁有奇妙藍色外觀，身上帶有神秘圓盤的雪人。【大感謝之宴　特別家具】
2583	雪人【盛放】	房间装饰	3	用花朵裝飾的雪人。【盛放之宴　特別家具】
2584	雪人【熱情】	房间装饰	3	戴上面具的爽朗雪人。【熱情之宴　特別家具】
2585	雪人【恐怖】	房间装饰	3	眼睛透出幽幽微光，令人有點發毛的雪人。【驚魂夜　特別家具】
2586	天燈	房间装饰	3	帶有夢幻氣氛，飄浮在空中的天燈。【大感謝之宴　特別家具】
2587	豪華的旗幟吊飾	房间装饰	3	加上豪華裝飾的旗幟吊飾。
2588	紅花吊掛盆栽	房间装饰	3	豔紅花朵絢爛綻放。吊掛型的盆栽。【盛放之宴　特別家具】
2589	驚魂吊飾②	房间装饰	3	會在暗處發出朦朧光亮，透露詭譎氛圍的吊飾。【驚魂夜　特別家具】
2590	浮雕	房间装饰	3	描繪了火龍的青銅浮雕。
2591	繪畫【大團長】	房间装饰	3	描繪了大團長的英勇姿態的繪畫。
2592	豪華的壁飾	房间装饰	3	加入豪華設計的白色壁飾。
2593	畫作【艾路⑥】	房间装饰	3	畫有各種艾路圖像的壁掛作品。
2594	畫作【噗吱豬②】	房间装饰	3	讓人享受優雅時光的噗吱豬畫作。
2595	畫作【巨匠們的極品】	房间装饰	3	傳說出自某巨匠之手的頂尖傑作。意外地是真品。【大感謝之宴　特別家具】
2596	華麗的地毯（1樓）	房间装饰	3	落英繽紛的華麗地毯。【盛放之宴　特別家具】
2597	華麗的地毯（2樓）	房间装饰	3	落英繽紛的華麗地毯。【盛放之宴　特別家具】
2598	毒妖鳥擺飾	房间装饰	3	仿造毒妖鳥打造，色彩繽紛而熱情的裝飾品。
2599	驚魂稻草人	房间装饰	3	外觀看起來像妖怪的稻草人。【驚魂夜　特別家具】
2600	模型【泥魚龍】	房间装饰	3	魔物模型泥魚龍
2601	模型【土砂龍】	房间装饰	3	魔物模型土砂龍
2602	模型【角龍】	房间装饰	3	魔物模型角龍
2603	模型【冥赤龍】	房间装饰	3	魔物模型冥赤龍
2604	模型【冥燈龍】	房间装饰	3	魔物模型冥燈龍
2605	模型【冰豺狼】	房间装饰	3	魔物模型冰豺狼
2606	模型【草食】	房间装饰	3	魔物模型草食龍＆柔毛秧雞
2607	模型【絢輝龍】	房间装饰	3	魔物模型絢輝龍
2608	模型【爆鱗龍】	房间装饰	3	魔物模型爆鱗龍
2609	模型【恐暴龍】	房间装饰	3	魔物模型恐暴龍
2610	模型【天地煌啼龍①】	房间装饰	3	魔物模型天地煌啼龍
2611	模型【天地煌啼龍②】	房间装饰	3	魔物模型天地煌啼龍
2612	模型【煌黑龍】	房间装饰	3	魔物模型煌黑龍
2613	模型【黑龍】	房间装饰	3	魔物模型黑龍
2614	The Bustling Heart of the Snowy Village (MH Swing)	房间装饰	3	Monster Hunter Portable 2nd PokkeVillage Hub 背景曲 - ArrangementMonster Hunter Swing
2615	Scat Cat Fever (MH Swing)	房间装饰	3	Monster Hunter 鬥技場背景曲 -ArrangementMonster Hunter Swing
2616	In Search of Hidden Springs (MH Swing)	房间装饰	3	Monster Hunter Portable 3rdYukumo Village 背景曲 - ArrangementMonster Hunter Swing
2617	Scat Cat Fever	房间装饰	3	Monster Hunter鬥技場背景曲
2618	Felyne Soup Strategy!	房间装饰	3	Monster Hunter 2鬥技場背景曲
2619	Chime from a Shimmering Bell - Alatreon: World version	房间装饰	3	Monster Hunter World: Iceborne煌黑龍戰鬥樂曲
2620	A Day on Pokke Farm (MH The Jazz)	房间装饰	3	Monster Hunter Portable 2ndPokke Farm 背景曲Arranged Monster Hunter The Jazz
2621	Felynes of Yukumo Farm (MH The Jazz)	房间装饰	3	Monster Hunter Portable 3rdYukumo Farm 背景曲Arranged Monster Hunter The Jazz
2622	The Hunters' Secret Spring (MH The Jazz)	房间装饰	3	Monster Hunter Portable 3rdGathering Hub 背景曲Arranged Monster Hunter The Jazz
2623	Winds of Adventure (MH The Jazz)	房间装饰	3	Monster Hunter 4 UltimateMain Theme ArrangedMonster Hunter The Jazz
2624	Proof of a Hero (MH The Jazz)	房间装饰	3	Monster HunterSeries Theme ArrangedMonster Hunter The Jazz
2625	The Legend Descends - Fatalis: World Version	房间装饰	3	Monster Hunter World: Iceborne黑龍　戰鬥曲①
2626	Limitless Courage	房间装饰	3	Monster Hunter World: Iceborne黑龍　戰鬥曲②
2627	The Final Confrontation	房间装饰	3	Monster Hunter World: Iceborne黑龍　戰鬥曲③
2628	獸纏族的佳餚	房间装饰	3	重現獸纏族餐點的料理。
2629	波波陶土燒	房间装饰	3	古樸的波波造型陶土製品。
2630	獸纏族的竹筏	房间装饰	3	獸纏族乘坐竹筏的造型擺飾。
2631	友好的獻禮	房间装饰	3	充滿感謝之意的禮物。
2632	妖鳥玩偶【綠】	房间装饰	3	色彩繽紛的毒妖鳥玩偶。
2633	妖鳥玩偶【橙】	房间装饰	3	色彩繽紛的水妖鳥玩偶。
2634	畫作【艾路⑦】	房间装饰	3	利用各種磁磚的艾路圖像作品。
2635	畫作【毒妖鳥】	房间装饰	3	使用獨特的手法創造，色彩繽紛的毒妖鳥畫作。
2636	獸纏族的宅邸	房间装饰	3	仿造獸纏族住處打造的裝飾品。
2637	貓的石像	房间装饰	3	呈現貓造型的石像。
2638	德特爾的泥玩偶	房间装饰	3	德特爾所打造的泥製塑像。
2639	波波陶土燒【群像】	房间装饰	3	呈現出波波群體樣貌的陶土燒。
2640	冰魚龍的頭骨	房间装饰	3	獸纏族用以展示狩獵成果的冰魚龍頭骨。
2641	獸纏族的裝備	房间装饰	3	模仿獸纏族装備的造型擺飾。
2642	獸人大集合！	房间装饰	3	夢幻的立體模型，描繪來自各地的獸人齊聚一堂遊玩的景象。
2643	浮空龍玩偶【白】	房间装饰	3	圓滾滾的可愛浮空龍玩偶。
2644	浮空龍玩偶【紫】	房间装饰	3	圓滾滾的可愛浮眠龍玩偶。
2645	毛吉玩偶	房间装饰	3	可愛笑容的毛吉玩偶。
2646	毛吉玩偶【綠】	房间装饰	3	可愛迷人的毛吉玩偶。
2647	毛吉玩偶【黄】	房间装饰	3	可愛耐用的毛吉玩偶。
2648	毛吉玩偶【桃】	房间装饰	3	可愛又毛茸茸的毛吉玩偶。
2649	毛吉玩偶【黑】	房间装饰	3	可愛又恐怖的毛吉玩偶。
2650	毛吉玩偶【紅】	房间装饰	3	可愛又英勇的毛吉玩偶。
2651	毛吉玩偶【白】	房间装饰	3	可愛柔和的毛吉玩偶。
2652	畫作【黑龍傳說】	房间装饰	3	描繪了繁華一時的王國遭遇不幸災厄的圖畫作品。
2653	金獅子玩偶【黑】	房间装饰	3	結合了金獅子盪鞦韆意象的家具。
2654	金獅子玩偶【金】	房间装饰	3	結合了激昂金獅子盪鞦韆意象的家具。
2655	虛黑國旗幟吊飾	房间装饰	3	過去盛極一時的王國旗幟吊飾。
2656	Iceborne's End - Arch-Tempered Velkhana	房间装饰	3	Monster Hunter World: Iceborne歷戰王冰呪龍　戰鬥樂曲
2657	Roar - Rathalos	房间装饰	3	Monster HunterForest and Hills 背景曲
2658	Blood Red Horn - Monoblos	房间装饰	3	Monster HunterDesert 背景曲
2659	Unavailable	物品	3	Unavailable
2660	Unavailable	物品	3	Unavailable
2661	Unavailable	物品	3	Unavailable
2662	Unavailable	物品	3	Unavailable
2663	Unavailable	物品	3	Unavailable
2664	Unavailable	物品	3	Unavailable
2665	Unavailable	物品	3	Unavailable
2666	Unavailable	物品	3	Unavailable
2667	Unavailable	素材	0	給予協助進行特別調查任務者的票。交給加工屋就會有好事發生！？
2668	Unavailable	素材	0	上面畫有菌豬和艾路的票。交給加工屋就會有好事發生！？
2669	Unavailable	素材	0	上面畫有布製眼罩和搖曳鰻的票。交給加工屋就會有好事發生！？
2670	Unavailable	素材	0	上面畫有搔鳥與骷髏的票。交給加工屋就會有好事發生！？
2671	Unavailable	素材	0	上面畫有黑色王者雄姿的票。交給加工屋就會有好事發生？！
2672	Unavailable	素材	0	據說會映出幻影的稀有石頭。將這東西交給加工屋就會有好事發生！？
2673	Unavailable	素材	0	具有能更進一步引導出狩魔獵人戰鬥能力效果的誘發劑。帶到加工屋去的話……？
2674	Unavailable	素材	0	減輕冰屬性的傷害。此外，使冰屬性異常狀態、寒冷，以及深雪地帶的行動限制無效。
2675	冷凍票券	素材	8	在永霜凍土所研發，可長期保存食材的新技術…！交給加工屋就會有好事發生！？
2676	銀猴票券	素材	8	上面畫有泡在溫泉裡的溫泉銀猴的票。交給加工屋就會有好事發生！？
2677	雪球	物品	3	大家一起扔雪球打雪仗吧。打中其他玩家幾次後居然會…！？<STYL MOJI_YELLOW_DEFAULT>（任務專用）</STYL>
2678	雪人	物品	3	參加月辰祭即可獲得之超大雪人。可從雪人產出雪球。
2679	溟波龍票	素材	11	上面畫著產生濁流的溟波龍票券。交給加工屋後，他們會製作別有風味的防具。
2680	Unavailable	物品	3	Unavailable
2681	冰呪龍票	素材	11	上面畫著君臨冰凍世界的冰呪龍票券。交給加工屋後，他們會製作別有特色的防具。
2682	冰牙龍票	素材	10	這是狩獵了霜刃冰牙龍歷戰個體的象徵。交給加工屋就會有好事發生！？
2683	綠色藥草	物品	1	阿克雷山區原生的綠色藥草，可以治愈喪屍狀態以及回復少量體力。<STYL MOJI_YELLOW_DEFAULT>（任務專用）</STYL>
2684	紅色藥草	物品	1	阿克雷山區原生的紅色藥草，無法直接使用。<STYL MOJI_YELLOW_DEFAULT>（任務專用）</STYL>
2685	混合藥草（綠 + 紅）	物品	2	透過混合2種不同的藥草所製成，可以治愈喪屍狀態以及完全回復體力。<STYL MOJI_YELLOW_DEFAULT>（任務專用）</STYL>
2686	鋼之鍊金票	素材	5	寫有奇妙鍊金配方的票券。交給神秘鍊金負責人會有好事發生…！？
2687	銀之鍊金票	素材	6	寫有特別鍊金配方的票券。交給神秘鍊金負責人會有好事發生…！？
2688	神秘鍊金珠‧鋼	素材	5	Unavailable
2689	神秘鍊金珠‧銀	素材	6	Unavailable
2690	金之鍊金票	素材	9	寫有驚人鍊金配方的票券。交給神秘鍊金負責人會有好事發生…！？
2691	天之鍊金票	素材	10	寫有奇蹟鍊金配方的票券。交給神秘鍊金負責人會有好事發生…！？
2692	神秘鍊金珠‧金	素材	9	Unavailable
2693	神秘鍊金珠‧天	素材	10	Unavailable
2694	蘊藏龍力的凝塊	素材	11	從冥赤龍身上剝落的凝塊。散發異樣存在感，讓人感受到力量的胎動。<STYL MOJI_YELLOW_DEFAULT>（任務結束後鑑定）</STYL>
2695	Unavailable	物品	3	Unavailable
2696	龍光石碎片	素材	7	含有微量地脈能量的素材。遇到特殊素材會產生共鳴，喚醒隱藏其中的力量。
2697	龍光石	素材	8	含有地脈能量的素材。遇到特殊素材會產生共鳴，喚醒隱藏其中的力量。
2698	大龍光石	素材	9	含有大量地脈能量的素材。遇到特殊素材會產生共鳴，喚醒隱藏其中的力量。
2699	剛龍光石	素材	10	含有相當大量地脈能量的素材。遇到特殊素材會產生共鳴，喚醒隱藏其中的力量。
2700	真龍光石	素材	11	含有極為強大地脈能量的素材。遇到特殊素材會產生共鳴，喚醒隱藏其中的力量。
2701	銀白霜雪之毛皮	素材	10	霜刃冰牙龍的Master級素材。主要經由報酬獲得。泛用性高、用途廣泛。
2702	粉碎冰川之劍爪	素材	10	霜刃冰牙龍的Master級素材。主要經由報酬或剝取獲得。材質銳利，常用於武器上。
2703	白銀之冰刃牙	素材	10	霜刃冰牙龍的Master級素材。容易經由破壞頭部部位獲得。材質尖銳，常用於武器上。
2704	黑鷹的設計圖	素材	9	一直為了追上某古龍而徘徊全世界的獵人【黑鷹】所留下的設計圖。交給加工屋後，會……！？
2705	搖曳鰻壺	素材	8	獸人族製作的壺。因為有時候搖曳鰻會入住，所以被稱呼為搖曳鰻壺。交給加工屋後，會……！？
2706	S.T.A.R.S. 徽章	素材	11	拉昆市警局特種部隊「S.T.A.R.S.」的特殊徽章。可以用來交換特別的裝備或家具。
2707	HARDUMMY	素材	9	HARDUMMY
2708	HARDUMMY	素材	10	HARDUMMY
2709	HARDUMMY	素材	11	HARDUMMY
2710	萬福票	素材	8	參加月辰祭【萬福之宴】就能獲得的票券。可以用來交換特別的裝備或道具。
2711	企鵝票	素材	9	畫有成對胖衣企鵝的票券。從表情當中看不出任何感情。交給加工屋就會…！？
2712	封印的龍骸布	素材	9	據傳有災難性古龍遺骸封印其中的布。雖不明真偽，但確實散發出駭人氣息。
2713	健美票	素材	9	嚴格督促自己鍛鍊肉體之人汗水與努力的結晶。將之交給加工屋，一起增肌吧！
2714	十字鎬票	素材	9	可為尋求稀有礦石的獵人們製作出最強搭檔的設計圖。交給加工屋就會…！？
2715	大感謝票	素材	8	參加月辰祭【大感謝之宴】就能獲得的票券。可以用來交換特別的裝備或道具。
2716	龍人族票	素材	9	代表龍人族友好證明的票券。其上蓋有奇特造型的印章。交給加工屋就會…！？
2717	祭典票	素材	9	在公會祭典的美麗裝飾上施以金箔，外觀豪華的票券。交給加工屋會有好事發生…！？
2718	用餐地區票【肉】	素材	9	料理長送來了祝賀的肉類料理！肉質鮮美，嚐起來風味十足！若將其交給加工屋的話…！？
2719	蒼世之証	素材	10	ＵＳＪ獻給為人們帶來希望之英雄的名譽之證。其名聲將伴隨榮光，響徹世界上每一個角落。
2720	蒼世的大寶玉	素材	11	ＵＳＪ獻給為人們帶來夢想之英雄的特別素材。其蒼光會照亮世界，導向閃耀的未來。
2721	盛放票	素材	8	只要參加月辰祭【盛放之宴】就能獲得此票券。可交換特別的裝備或道具。
2722	堅硬竹筴魚票	素材	9	來自孤高的魚類調查員，上面印有大大小小的堅硬竹筴魚魚拓，交給加工屋就會……！？
2723	鬆軟票Ⅱ	素材	9	上面畫有柔毛秧雞成長過程的票券，象徵對於研究對象滿滿的愛。交給加工屋就會……！？
2724	熱情票	素材	8	參加月辰祭【熱情之宴】可獲得之票券。可以用來交換特別的裝備或道具。
2725	繞行兔票	素材	9	夢幻的票券，可實現獵人「想變成繞行兔」的願望。交給加工屋就會…！？
2726	用餐地區票【酒】	素材	9	料理長送來了祝賀的好酒！喝起來暢快爽口，但小心不要過量！若將其交給加工屋的話…！？
2727	驚魂夜票	素材	8	參加星辰祭【驚魂夜】就能獲得的票券。可以用來交換特別的裝備或煙火。
2728	黑色的頭巾	素材	9	上面有醒目白色彩繪，用堅韌材質製造的頭巾。交給加工屋就會有好事發生！？
2729	飛雷票	素材	9	靈感來自飛雷龍，由某調查團員所描繪的防具素描。交給加工屋就會…！？
2730	好友之證	素材	9	遊歷世界各國的朋友寄來的近況問候。內容彷彿異世界的冒險奇談。交給加工屋會…！？
2731	Unavailable	物品	3	Unavailable
2732	溫泉金票	素材	9	描繪了夢幻生物溫泉金猴的票券。細膩到一根根的毛髮都清晰可見。交給加工屋就會有好事發生！？
2733	大顆的牙獸淚	换算道具	4	獸類只有在特殊的行動時才會流下的大顆貴重眼淚。<STYL MOJI_YELLOW_DEFAULT>（結算道具）</STYL>
2734	美好的毛皮	素材	9	是利用盜掠衣裝獲得的素材。收藏家垂涎欲滴的頂級品。<STYL MOJI_YELLOW_DEFAULT>（換金道具）</STYL>
2735	萬福票ＳＰ	素材	11	參加月辰祭【萬福之宴】期間難得入手的票券。可生產外觀裝備或異色飾物。
2736	大感謝票ＳＰ	素材	11	參加月辰祭【大感謝之宴】期間難得入手的票券。可生產外觀裝備或異色飾物。
2737	盛放票ＳＰ	素材	11	參加月辰祭【盛放之宴】期間難得入手的票券，可生產外觀裝備或異色飾物。
2738	熱情票ＳＰ	素材	11	參加月辰祭【熱情之宴】期間難得入手的票券。可生產外觀裝備或不同顏色的飾物。
2739	驚魂夜票ＳＰ	素材	11	在月辰祭【驚魂夜】期間難得可入手的票券。可生產外觀裝備或不同顏色的飾物。
2740	撤退彈	物品	8	令大型魔物從聚魔之地撤退的道具。<STYL MOJI_YELLOW_DEFAULT>於聚魔之地進行探索時，僅限由隊長使用。</STYL>
2741	Unavailable	物品	3	Unavailable
2742	蘊藏龍力的凝塊‧大劍	素材	11	Unavailable
2743	蘊藏龍力的凝塊‧太刀	素材	11	Unavailable
2744	蘊藏龍力的凝塊‧單手	素材	11	Unavailable
2745	蘊藏龍力的凝塊‧雙劍	素材	11	Unavailable
